tweet_id,created_at,text,favorties,retweets
1300807171563716609,2020-09-01 14:46:12,"What does it mean to be a business leader today?  As we face more unpredictable times ahead, many companies turn to… https://t.co/nQAlQCoKsb",1,0
1297878840962949123,2020-08-24 12:50:03,"Even as business settles into a new normal, people around the world are anxiously awaiting a vaccine. How can IT su… https://t.co/rw1b7egBAh",4,1
1297190299618480129,2020-08-22 15:14:02,"In the last decade, Dublin has become a #tech powerhouse. Learn why Smartbox, Europe's premiere gift experience tea… https://t.co/S0quRZutxJ",1,0
1295670781813428225,2020-08-18 10:36:01,"As companies struggled to adapt to #WFH, @Zoom was at the forefront of security conversations. Learn how the… https://t.co/F8rXQgi1Af",5,1
1293140158871752710,2020-08-11 11:00:13,"How do great ideas move through the ranks? Learn how the DevOps movement started at @gmfinancial with Matt McComas,… https://t.co/zRhK65P9uM",2,2
1289231616573939712,2020-07-31 16:09:04,All businesses around the world are facing monumental challenges; what happens when you add in the threat of a pric… https://t.co/nvXwSjiLEJ,3,0
1288474366829899777,2020-07-29 14:00:02,"As businesses and societies struggle under new pandemic rules, it may look prudent to put the digital business stra… https://t.co/CGAlqKf5Rl",2,0
1286660396745658368,2020-07-24 13:51:58,"RT @JMoocow: “As I see it, Enterprise IT and the ecosystem of 20th century vendors and partners who grew up around it will cease to exist.”…",0,2
1286338927201222656,2020-07-23 16:34:33,@jkriggins Right back at you! We're always interested in new thought leadership- let's connect🙌,1,0
1285862191304970241,2020-07-22 09:00:11,"How do leaders bring out the best in their teams? Join former captain of the Australian National Cricket team, Adam… https://t.co/Agz2cgFVks",3,0
1285587888403603458,2020-07-21 14:50:12,"With #technology ever advancing, #leadership must always be ready to adapt. Read about the phases of the business l… https://t.co/K6P5uCpt0W",5,1
1284097524995887104,2020-07-17 12:08:01,Few industries have been harder hit by today’s crises than air and travel. Join #CloudCounsel host Aaron White and… https://t.co/ozqW7J8xRM,2,0
1283408530721198080,2020-07-15 14:30:12,"In countries with specific data sovereignty laws, how are companies moving workloads to public clouds? Learn from N… https://t.co/TFcjUMTbYR",2,0
1280964612960268294,2020-07-08 20:38:57,@PatrickNTNX @nutanix @MorganStanley @carlaannharris @BenGibson08 Hi Patrick! You can find the full recording is he… https://t.co/3Zfseg6EpZ,0,0
1280147044678750208,2020-07-06 14:30:14,"The natural and man-made disasters that have hit 
@Tokyo_gov throughout its history have underscored the city’s nee… https://t.co/zG9KdzeCAw",4,0
1278816754446340096,2020-07-02 22:24:08,@lcooney @joderita @carlaannharris Her books are an inspiration- we cannot think of anyone better to speak on leadership in unstable times!,2,0
1278801931163574278,2020-07-02 21:25:14,"One might call us a ""Carla's Pearls"" connoisseur- suddenly Mondays don't look too bad 😎 https://t.co/v3XDMYacUH",5,0
1278034376249552901,2020-06-30 18:35:14,"In tough times, how do leaders find the support they need? Learn how to build an executive support network from… https://t.co/Z5fnJ6d8tH",9,0
1278034286151524354,2020-06-30 18:34:53,"Around 70% of senior management view IT primarily as support, yet 4/5 CIOs influence business strategy. So how can… https://t.co/Rz8JauXfai",5,0
1277593469813473286,2020-06-29 13:23:14,RT @wforceorg: Hear our Founder @Art_Langer speak on @CXO_Focus about the impact of #COVID19 on talent and the solutions WOS is offering to…,0,1
1275204425964011521,2020-06-22 23:10:01,Looking for insights on what the future of work will look like? Join @Nutanix’s @mbkumar as she hosts @Ford's… https://t.co/iGxbm54lAI,7,5
1272669981772255233,2020-06-15 23:19:03,Singapore has established itself as a standard-bearer for smart city development. So what makes this sovereign city… https://t.co/bPtE82fmpY,7,5
1271585831854264320,2020-06-12 23:31:01,"At its heart, #socialphysics has two preoccupations: Ideation and collaboration, according to @alex_pentland, direc… https://t.co/oHvaRUhLel",3,2
1270442800912482306,2020-06-09 19:49:02,Does flexibility matter when you're building a tech estate? We certainly think so. Join @hovisbakery's #CIO-recogni… https://t.co/T7cT9K3sBa,4,1
1270066097971134466,2020-06-08 18:52:09,"According to Accenture, 34% of companies see IT as a main driver of innovation- down from 71% two years ago. If IT… https://t.co/6pjEhGB1xU",2,0
1268968587202646021,2020-06-05 18:11:02,Over 50% of respondents in a CIO-led #IDC study on digital transformation had automation ambitions for their organi… https://t.co/vxQRK8iiJZ,2,0
1268270485491585025,2020-06-03 19:57:01,"""I never lose; I win or I learn.""
Join us tomorrow at 4pm BST as Rugby World Cup-winning coach, Sir Clive Woodward,… https://t.co/7MCJgHniZe",4,1
1268179743641350144,2020-06-03 13:56:27,"RT @dheeraj: .@Nutanix and I stand in solidarity with the Black community against hate, racism, and injustice.
We are here to listen and se…",0,95
1267518287056945156,2020-06-01 18:08:03,"Frankfurt is a smart city on the rise, gaining international attention for its smart programs and blockchain ecosys… https://t.co/xhPWsl9v5b",3,2
1266410277236604928,2020-05-29 16:45:13,"""We ... wanted to create the future in a new, fresh way that both challenges the norm, but also works in the Carlsb… https://t.co/oWZquAsUvw",2,0
1265678455141793793,2020-05-27 16:17:13,"What does it mean to be a business leader today?  As we face more unpredictable times ahead, many companies turn to… https://t.co/wZfr3fzFo8",4,0
1263125595816374272,2020-05-20 15:13:04,What do big dreams for #bigtech mean? 69% of #executives in 19 major cities are willing to share more #data to secu… https://t.co/p3sYypAFen,2,0
1260966876500365314,2020-05-14 16:15:05,"#Executives in São Paulo &amp; Dubai are more likely than those in more developed cities, especially San Francisco, to… https://t.co/h036DKbHZ1",2,0
1257656551088762880,2020-05-05 13:01:02,"Across 19 cities, the main benefits citizens want from smart-city plans are affordable living (29%), sustainability… https://t.co/qScE86938R",2,0
1254855393844445184,2020-04-27 19:30:14,69% of executives said they'd be willing to share more data to secure the benefits of smart cities. The Economist a… https://t.co/t3xw8dXtzh,3,0
1251231557295226881,2020-04-17 19:30:24,"Catch #IT and #CISO leader, Jon Cosson from #JMFinn, and #Nutanix Founder &amp; CEO, Dheeraj Pandey, talking earlier th… https://t.co/gpbSMl4A04",2,0
1250015993293950976,2020-04-14 11:00:11,Having trouble finding solutions to overcome the IT and cloud challenges your business is facing in these unprecede… https://t.co/GTxC8Ste41,2,0
1249799528557031430,2020-04-13 20:40:02,Having trouble finding solutions to overcome the IT and cloud challenges your business is facing in these unprecede… https://t.co/9p3KljNCtR,1,0
1238585699365945344,2020-03-13 22:00:17,"Join us for the Nutanix Leadership Experience at #NEXTconf in Chicago! Network with peers, discuss IT challenges, s… https://t.co/iYphduHHMI",1,0
1230902529539616768,2020-02-21 17:10:06,#IT tools aren’t finite anymore. We're in the age of #infinitecomputing. What does that mean? This report from… https://t.co/KEODtpBrcj,4,2
1230615891928375296,2020-02-20 22:11:07,"#cxomasterclass is back in Milan on April 3rd. Get the insights that you need on #digitaldisruption,… https://t.co/igNSlxwPRG",2,0
1230177533347401728,2020-02-19 17:09:14,"When in Rome…. attend a #cxomasterclass, because we’ll be there on April 2nd. Go, sign up now!

Link:… https://t.co/0D5s5cd8pj",2,0
1229833258743058433,2020-02-18 18:21:12,We couldn’t travel the world without a stop in the global hub of #technology innovation. Join us at #cxomasterclass… https://t.co/Dc10RezW8A,1,0
1229522202799808514,2020-02-17 21:45:11,"Are you resilient?
As a #CXO in #Technology, you need to be. Read our article to find out why it’s imperative for… https://t.co/mcalwb5GIW",2,0
1228366423443025921,2020-02-14 17:12:31,Happy Valentine’s Day! Show yourself some love by getting insights from the best of #thoughtsleadership in #IT &amp;… https://t.co/GLvZ1enINC,2,1
1228079696140742661,2020-02-13 22:13:10,"#DevOps is challenging, but we have you covered. Our E-Book has everything you need to know to start running more e… https://t.co/ccUmg7FNAg",1,0
1227776179899392000,2020-02-13 02:07:06,"Want the run-down on #edgecomputing?
We’ve got it right here: https://t.co/vyl9EWiMu7.

#cxofocus… https://t.co/W1V710N11D",9,6
1227300817423753216,2020-02-11 18:38:11,"Content with our content?
Find our insights insightful?
Think our articles are articulate?
Then sign up for our new… https://t.co/U0Gy4CgPPA",3,0
1227279189969113095,2020-02-11 17:12:15,RT @nutanix: What does #representation mean to you? Hear some of our employees share their stories and perspectives in recognition of #Blac…,0,3
1226989016588963840,2020-02-10 21:59:12,"Women make up only 26% of the computing workforce, but Ella Mae Ortega, CIO of PT&amp;T, isn’t letting the gender gap g… https://t.co/AqhWVWsHTs",1,0
1225829675211087875,2020-02-07 17:12:24,"According to Nutanix’ Enterprise Cloud Index, 38.6% of #IT decision makers plan to convert to Hybrid Cloud within 5… https://t.co/S4XtaZlhka",1,0
1225493234237026304,2020-02-06 18:55:30,"#socialphysics is the study of human behavior by use of #bigdata and mathematical tools from physics.
Read how comp… https://t.co/a8oVpGYKo7",2,0
1225099346800193537,2020-02-05 16:50:20,"With #AI becoming more and more prevalent, its accompanying dangers are too.

Read our article, “Using AI Ethically… https://t.co/dYykZDlOQU",1,0
1224762878290530304,2020-02-04 18:33:19,"Don’t wait to start learning how you can begin your #digitalinnovation, improve your #digitaltransformation &amp; get a… https://t.co/xVYmxmG8bu",1,0
1224448832034889731,2020-02-03 21:45:25,"Hybrid #cloud #technology is hugely beneficial for enterprises but requires the right management platforms.
Read ou… https://t.co/gYebB2q6gs",3,1
1223296221508448259,2020-01-31 17:25:21,"Don’t miss your chance to get vital insights about #digitaldisruption at #cxomasterclass.
Join us on March 25th in… https://t.co/FvGMQhBzPZ",3,0
1222954728214204416,2020-01-30 18:48:23,"We’ve got a snippet from #cxomasterclass, featuring @art_langer, as he shows how #IT isn’t a driver or supporter of… https://t.co/WoOn4tfxuw",1,0
1222599351375204354,2020-01-29 19:16:14,"#cxomasterclass will be in Istanbul on February 27th. Sign up now to reserve your spot, get insights and start tack… https://t.co/reItd9hDZ1",1,1
1222189905100640258,2020-01-28 16:09:15,"If you’re content with our content, find our insights insightful &amp; our articles articulate, here’s how easy it is t… https://t.co/yrpkjq0oEZ",3,0
1221866775807131648,2020-01-27 18:45:15,"The Danish toy icon, @LEGO_Group, has created an internal culture that matches how their products inspire children.… https://t.co/0uUT0TbxH4",2,0
1221826287561474049,2020-01-27 16:04:22,"Want insights from the top minds in IT? Don’t forget to sign up for #cxomasterclass in Vancouver, on March 4. Learn… https://t.co/4EoTR6eTMU",3,0
1220757693142532096,2020-01-24 17:18:09,"IT has been a great supporter, but now they must become something more. Learn about IT's growing role by signing up… https://t.co/vXfEWezA7p",2,1
1220058361519013890,2020-01-22 18:59:15,How does your storage measure up? Discover current trends with our Enterprise Cloud Index: https://t.co/GTpRvf8gyp.… https://t.co/otahez0bmq,2,0
1219680342539407362,2020-01-21 17:57:08,We talked to leaders in both healthcare &amp; retail and found surprising similarities in their #digitaltransformation.… https://t.co/q3FgdtyAej,5,3
1219670142482878465,2020-01-21 17:16:37,Check out our collaboration with @cxotalk as @mkrigsman talks to @tcrawford and @nyike about the growing and evolvi… https://t.co/lA9f6EroMh,9,4
1219279758661472257,2020-01-20 15:25:22,The former CIO (now CEO) of https://t.co/NIn4uBl2ji implemented the use of drones for the company’s delivery proces… https://t.co/BSazEtTJ4C,1,0
1218221513297534977,2020-01-17 17:20:16,"For more insights, go to CXO Focus to sign up for our newsletter. Learn how you can start tackling… https://t.co/mSB733t8Iq",0,0
1217881764674273281,2020-01-16 18:50:14,Don’t forget to reserve your spot for #cxomasterclass when it stops in the big apple. Learn to combat… https://t.co/WLegbuEOcE,1,0
1217524659585003521,2020-01-15 19:11:14,#IT should be allowed to sustain failure. Read our snippet from #cxomasterclass to understand why:… https://t.co/dneRUeZ3rF,2,2
1217116469382852618,2020-01-14 16:09:13,We couldn’t travel the world without stopping in the global hub of #technology innovation. Sign up for… https://t.co/6kxRsRHh3d,2,0
1216793085931290627,2020-01-13 18:44:13,"Energy Leader, Total Gas &amp; Power, is gearing up for a high-powered #digitaltransformation.
Read about their strateg… https://t.co/3dvU8px9zB",3,2
1215685048390864898,2020-01-10 17:21:16,The holiday season means more data. #AI can help businesses to manage &amp; maintain their data resources. See how AI c… https://t.co/49v1JZZ2lV,3,1
1215342772581998595,2020-01-09 18:41:11,"#cxomasterclass will be stopping in Vancouver, on March 4. Sign up to hear from @art_langer and get insights that c… https://t.co/RzexCtUDk1",0,0
1215315185424064512,2020-01-09 16:51:34,"RT @cxotalk: It's a 36-year old company that is owned by Foxconn Interconnect Technology.

Three brands comprise the company:
* Belkin
* Li…",0,1
1215315113022033920,2020-01-09 16:51:17,"RT @cxotalk: New tech that does what old tech did, but better is transitional. Transformational tech brings new capabilities to an organiza…",0,2
1215031262978674693,2020-01-08 22:03:21,"Good #leadership knows that a business is only as strong as its workers. We talked to @peter_kreiner, #CEO of… https://t.co/pPTgvvOkAr",1,0
1214578272488570880,2020-01-07 16:03:20,"2019 was declared a banner year for hackers, so it’s time to do a better job securing cloud storage. Read our artic… https://t.co/JX7aKEcoPw",2,0
1214254354112405507,2020-01-06 18:36:12,Don’t miss your chance to get insights at #cxomasterclass. Learn to advance your business &amp; capitalize on the growi… https://t.co/JShd5Csx2K,2,3
1214230287674155008,2020-01-06 17:00:34,Customers don’t care if you’re small. Managing them while maintaining quality and innovation is difficult but here’… https://t.co/2cTCxKalgj,1,0
1212863500411904001,2020-01-02 22:29:27,"Everything is going digital, don’t get left behind. Check out our webinar and learn how to create a winning… https://t.co/ruw0PTpQmT",2,0
1212421002451398656,2020-01-01 17:11:07,Start the New Year on the right side of #digitaldisruption. Sign up for our newsletter to stay updated and informed… https://t.co/1cu8GiPkH6,3,1
1212081048005357569,2019-12-31 18:40:15,#Technology has made its way onto the executive board. #cxofocus has insights to help #tech pro’s &amp; #IT exec’s navi… https://t.co/U4AC6VXXfV,0,0
1211690732353937409,2019-12-30 16:49:17,"Don’t wait to find a #cxomasterclass near you! Get you insights to help you navigate the digital age, tips on… https://t.co/uBjXZOWt77",1,0
1210587707661049858,2019-12-27 15:46:15,#cxomasterclass is stopping in the big apple. Reserve your spot to learn from @art_langer as he teaches you how to… https://t.co/syy3RDYuZ2,0,0
1210331748229435393,2019-12-26 22:49:10,"Even as an exec, you should always be learning. Read our article on why executives should be open to transformation… https://t.co/qRS8JeJBMu",1,0
1209883305614684161,2019-12-25 17:07:13,"As an #IT exec it’s easy to get lost in your work. Don’t forget to make time for yourself, your family and your fri… https://t.co/rIyIszW3qg",1,0
1209539307855372288,2019-12-24 18:20:17,"With #technology ever advancing, #leadership must always be ready to adapt. Read about the phases of the business l… https://t.co/tqm2QWTfoF",1,0
1209158785824104459,2019-12-23 17:08:14,"#cxomasterclass will be all over the world, so it’s easy to find one that works for you. Register now and start get… https://t.co/fmk3yBOEG1",1,0
1208051970289917952,2019-12-20 15:50:08,"The CTO of @zyrobotics, @robotsmarts, is giving you the rundown on artificial intelligence.
Read the full article h… https://t.co/6GVLRUOEHn",1,0
1207341072881508352,2019-12-18 16:45:17,We love simplicity. @grupoconsentino consolidated all of their digital assets onto one platform and brought their p… https://t.co/ILI5ZfdAQZ,2,0
1207003603661131777,2019-12-17 18:24:18,We couldn’t travel the world without stopping in the global hub of #technology innovation. Sign up for… https://t.co/G5DKdxnFev,0,0
1206621565779136512,2019-12-16 17:06:13,"McKinsey’s Three Horizons Model has defined innovation for years, but now it no longer applies.
Access the full art… https://t.co/8QiEDeCKQg",1,2
1205514519415590913,2019-12-13 15:47:13,#cxomasterclass can give you insights you need for success in the age of #digitaldisruption. You probably shouldn’t… https://t.co/Ok2y3kJqhR,0,0
1205336588118564865,2019-12-13 04:00:11,The world is changing at an accelerated rate. Don’t fall behind. Sign up for our newsletter to get insights and con… https://t.co/KPNn8AhgqA,0,0
1204805891977027586,2019-12-11 16:51:23,The CIO of San Mateo County stays close to the ground by meeting people in coffee shops and fixing racing cars. Che… https://t.co/J4LA80js1q,0,1
1204534231713472512,2019-12-10 22:51:54,"RT @cxotalk: It's about allowing IT ""systems and the data you have to really expand what your business is doing and allowing your business…",0,1
1204470139309240322,2019-12-10 18:37:13,"The transport industry is headed for #disruption, with @einrideofficial’s new autonomous freight trucks.
Curious? R… https://t.co/dFoItBr5L1",0,1
1204219222328512512,2019-12-10 02:00:10,"According to @HarvardBiz, CIOs make great board directors.
We agree and here’s why: https://t.co/hQ6BpjREnD.… https://t.co/OZghgW1au2",0,0
1203119719408160768,2019-12-07 01:11:08,"Want insights and content like this sent right to you?
Head to https://t.co/vFKvl2wadQ and sign up for our monthly… https://t.co/ttvhj5e87Z",0,0
1202667491627032579,2019-12-05 19:14:09,Stop thinking of #AI tools and applications as stand-alone solutions. Learn to look at AI as components of next-gen… https://t.co/U7Iv6FThAQ,2,0
1202283465858789376,2019-12-04 17:48:10,"The energy industry has been using #bigdata and cutting-edge #tech like #IoT before they were mainstream.
Check out… https://t.co/iYDOwdILKR",0,1
1202267648396087296,2019-12-04 16:45:19,"VP for Global Business Services of @CarlsbergGroup, @jawaz, opened up to share some insights about #technology in t… https://t.co/nmgj5MjWHy",1,1
1201644783921455106,2019-12-02 23:30:16,"Here’s something new: @kypeerless is producing award-winning #bourbon by using #technology.
We can’t think of a bet… https://t.co/ZEdORE0kg9",1,0
1200586527778230272,2019-11-30 01:25:08,"You are the business model, so think ahead of the curve. Learn how at CXO Masterclass.
Find a class and start getti… https://t.co/9XkfbWUvjk",2,2
1199730928597315584,2019-11-27 16:45:17,"To combat disruption, the ride hailing company, @AddisonLeeCabs, is prioritizing the customer experience through ac… https://t.co/FhAodffqOT",2,0
1199389137071157254,2019-11-26 18:07:08,Did you know that we have webinars too? Learn to modernize your data infrastructure and create a data-center that’s… https://t.co/qGVxZSSmww,2,0
1199372549710331904,2019-11-26 17:01:13,"If you haven't watched yet, click the link to get insights from @LanceRalls, #CIO of @belkin. Go, watch, learn.… https://t.co/CJw9Il0OuR",3,1
1199013720858484744,2019-11-25 17:15:22,"Good #leadership is about making people feel “purposeful, motivated and energized, so they can bring their best sel… https://t.co/5eIesLUBKG",1,0
1198050311669256193,2019-11-23 01:27:07,"Encouraging your employees to bring their “Whole Self” to work can increase creativity and performance.
Learn how y… https://t.co/qOOYE2z5RY",1,0
1197595335549431808,2019-11-21 19:19:12,"The CTO of @Houstonmech has ideas about how we should be using robotics.
Check out the full article by @nradford ri… https://t.co/1TfU38UAfC",3,0
1197196480794300416,2019-11-20 16:54:18,"In an era when information is needed faster than ever, LexisNexis, a global legal information business, is using te… https://t.co/2vGpSQ1Zlt",2,0
1196853733667328000,2019-11-19 18:12:21,Like our content? Then get a free copy of Next Magazine for more insights in the age of #digitaldisruption:… https://t.co/QVuOBqDajo,1,0
1196470954702049283,2019-11-18 16:51:19,"Delen Private Bank isn’t just making digital services available, they’re embracing digital transformation while oth… https://t.co/37rRLONiHB",2,1
1195509821795123201,2019-11-16 01:12:07,"Good business is about ""calculated risk-taking."" Get the insight you need for success at CXO Masterclass.
Learn mor… https://t.co/lCUr2TohN1",1,0
1195096902880157696,2019-11-14 21:51:20,"The Nutanix Community Podcast has insights on the advantages of storing databases in the cloud.
Listen to the full… https://t.co/H7Zi96FBQ3",3,1
1194643145503444992,2019-11-13 15:48:15,"Technology can level the playing field in education, and @zyrobotics is leading the way. Learn why tech shouldn’t b… https://t.co/xPIx5Klpsb",1,0
1194322124174974976,2019-11-12 18:32:38,"RT @nutanix: ""Do you want to be the disrupted or the disruptor?"" Learning from the best, Dr. Art Langer, at our CXO Masterclass in Charlott…",0,1
1194320328475975687,2019-11-12 18:25:30,"RT @cxotalk: Three brands comprise the company:
* Belkin
* Linksys
* Phyn, a joint venture

It's a 36-year old company that is owned by Fox…",0,1
1194312486134206464,2019-11-12 17:54:20,"Tune in with our partner, @CXOTalk, to see @mkrigsman gather insights from two of the most influential commentators… https://t.co/TrqxGgL33t",5,4
1194002687798521861,2019-11-11 21:23:18,"RT @cxotalk: Having great relationships w the rest of the C-suite, building trust, understanding what they're responsible for, understandin…",0,2
1193935333110505478,2019-11-11 16:55:40,"Hybrid cloud solutions are allowing CIOs to achieve their mandate.
Our very own CIO, @WendyMPfeiffer, will tell you… https://t.co/2N5HBksI17",5,0
1192971670459486208,2019-11-09 01:06:25,"You can’t “wait and see” in the digital disruption era. It's about taking risks.
Learn from @art_langer and other t… https://t.co/0q6SGtjTaE",1,0
1192560655137677313,2019-11-07 21:53:11,"Digital innovation is essential but still requires strategy.
Click the link below for insights from @HarvardBiz abo… https://t.co/PNd7kzse4R",2,0
1192239826868854784,2019-11-07 00:38:20,"To tackle digital disruption, HSBC is focusing less on banking and more on the customer. Get more details in our CX… https://t.co/qMICyc9mkb",2,0
1192200422007754752,2019-11-06 22:01:45,"Check out our collaboration with @cxotalk and its host @mkrigsman, for insights from @tcrawford and @nyike on the e… https://t.co/APNWMEUqNe",4,5
1191776001954631682,2019-11-05 17:55:15,"We partnered with @CXOTalk to gather insights from the CIO of @belkin, @LanceRalls.
Check out the video here:… https://t.co/uzYLwkko3y",2,5
1191493638049746944,2019-11-04 23:13:14,Leadership requires courage and @BreneBrown knows that courage is comprised of 4 skill sets. Learn what they are fr… https://t.co/0uNiHng4ui,2,0
1191457045234499584,2019-11-04 20:47:50,"We partnered with @cxotalk to bring you insights from @belkin's CIO, Lance Ralls. Check out the video! https://t.co/yvE2YdCuF6",2,1
1190294858818297863,2019-11-01 15:49:43,"Read about the advantages of “Machine Learning,” in a new article right here: https://t.co/EMTVXPlP2J
#cxofocus… https://t.co/ymXNRJMivg",4,1
1190005863450398720,2019-10-31 20:41:21,Here’s what just a few people are saying about Masterclass. You should see for yourself. Get more info and sign up… https://t.co/V7JuUqSEq6,4,0
1189592839627399175,2019-10-30 17:20:09,"RT @cxotalk: It's about allowing IT ""systems and the data you have to really expand what your business is doing and allowing your business…",0,1
1189592751303778306,2019-10-30 17:19:48,"RT @cxotalk: Three brands comprise the company:
* Belkin
* Linksys
* Phyn, a joint venture

It's a 36-year old company that is owned by Fox…",0,3
1189569570979356672,2019-10-30 15:47:41,Masterclass is accredited by @Columbia. It enlists mentors from leading brands such as IBM and MasterCard. You don’… https://t.co/RA17QNGIrz,2,0
1189216657874587648,2019-10-29 16:25:20,Masterclass will teach you how to anticipate threats presented by digital disruption. Find a seminar and get engage… https://t.co/o38BqmkjxM,1,0
1188891755216855040,2019-10-28 18:54:17,"Check out this week’s CXO Spotlight on James Thomas, CTO of the Wellcome Trust, a global medical research body. Rea… https://t.co/Vn1lHhBuix",1,0
1187899452469710848,2019-10-26 01:11:14,"“To have an engaging work environment, we need the right culture with more coaching and mentoring.” -@SabahCarter.… https://t.co/rcHKHYhYsv",2,0
1187486014580953090,2019-10-24 21:48:22,Take a look at this article to hear about the future of automation and its incorporation in IT! Click the link here… https://t.co/Q6ZOP3gkD9,2,1
1187427202482212864,2019-10-24 17:54:41,"Live shots of Masterclass at the JW Marriot in Washington, DC.
Go to https://t.co/uB2vOrgGPu to find a Masterclass… https://t.co/ztkQdiaeZn",3,0
1187162090357886976,2019-10-24 00:21:13,"Read how Data Monetization is making its way into the C-Suite right here: https://t.co/p5KRSmvarn.
#cxofocus… https://t.co/22SQZHYXu4",2,0
1186721703822614529,2019-10-22 19:11:17,"CXO Masterclass is underway in Charlotte, NC, with @art_langer! Don’t forget to visit https://t.co/uB2vOrgGPu to fi… https://t.co/KnhzgoflOu",1,0
1186700811218358272,2019-10-22 17:48:15,"Sign up for Masterclass in Zürich, Switzerland on November 21st, to get insights from the top minds in tech. Regist… https://t.co/wkQ51YrKyp",2,0
1186359577543094278,2019-10-21 19:12:19,Masterclass is in Milan on November 20th. Why haven’t you registered yet? Do so right here: https://t.co/TaSjZLAzvT… https://t.co/7E9ev35k4E,2,0
1185361978220519424,2019-10-19 01:08:13,The modern consumer is informed and accompanied by high expectations. How can retailers adapt? Data. Find out more:… https://t.co/BjbqhY9NgR,1,0
1184949572478668801,2019-10-17 21:49:28,"Converging enterprise tech infrastructure in the cloud creates freedom, freedom invites innovation and innovation r… https://t.co/kJqaF67i6R",1,0
1184500565105106944,2019-10-16 16:05:16,"Masterclass will be in Madrid on November 13th! Don’t wait to get insights about the digital age.
Sign up right her… https://t.co/v5qYSHBWIw",1,0
1184168650523185154,2019-10-15 18:06:21,A customer-centric business is a successful business.  Find out why and learn how you can adapt to the modern marke… https://t.co/AjQRSkMkaO,1,0
1183821148204818432,2019-10-14 19:05:30,"Masterclass leader, @art_langer, believes that, “If you’re not failing, you’re not doing enough."" Learn to turn ris… https://t.co/50rZE449wP",3,1
1182825325056663552,2019-10-12 01:08:27,"The role of IT Exec’s in the business world is ever-changing. Today, they need to be more involved than ever before… https://t.co/56ANSilec6",2,1
1182419101060337664,2019-10-10 22:14:16,"Secure your spot at Masterclass in Washington, DC on 10/24. Get engaged and connect with the top mind’s in IT. To s… https://t.co/4gojtPJXmV",3,1
1181959314652766208,2019-10-09 15:47:15,"Masterclass is in Charlotte, North Carolina on 10/22. Secure your spot so you can hear from the top mind’s in IT. L… https://t.co/AnKa6Vb1F0",1,0
1181680529659310080,2019-10-08 21:19:27,"He started the banking industry’s first digital 401k. Watch Scott Blandford talk about “the attention economy,” at… https://t.co/OCblSCcFgP",1,0
1181279377398460422,2019-10-07 18:45:25,New article! Want to know how cloud infrastructure can be used for Urban Planning? We did. Click the link here:… https://t.co/pg8tCrD9GU,2,1
1180166667546120194,2019-10-04 17:03:54,"Transform yourself, advance your business and affect positive change. Learn how and get insights about the digital… https://t.co/quFO9b2crk",2,1
1179803513133645824,2019-10-03 17:00:51,"Don’t just ride the wave, drive it. Become a part of the discussion at https://t.co/vFKvl2wadQ.
#cxofocus… https://t.co/6Mmegeqxmr",2,0
1179441064954011648,2019-10-02 17:00:37,It’s power is limitless. Get insights on how you can use technology to advance your business at… https://t.co/LnLl1FMNat,4,1
1179078845338673153,2019-10-01 17:01:17,Technology is defining the world we live in. You can learn how others are handling this new digital world at… https://t.co/vrK4gmR1Cz,1,0
1178834497099517953,2019-10-01 00:50:20,It’s live! Are you an IT Exec? Go to CXO Focus. Get insights from thought leaders in the digital age right here:… https://t.co/C1oazXA0ob,9,2
1178339979069726723,2019-09-29 16:05:18,"Tomorrow, it’s live. Don’t miss out. Advise, Network, Learn and Give Back, all at CXO Focus. Are you ready?… https://t.co/OFiH9fZlj2",3,0
1178049546674413573,2019-09-28 20:51:13,2 days left to launch. Stay tuned and get your fingers ready to click. Join your fellow IT Execs. CXO Focus is comi… https://t.co/zzm4ab3FfT,3,0
1177631548675428352,2019-09-27 17:10:15,"3 days, then it’s live. Get resources, insights and advice for the digital age. Find programs for IT Exec's to help… https://t.co/LkFslHH708",1,0
1177268332518682625,2019-09-26 17:06:57,"4 Days until CXO Focus goes live. Become a part of a larger discussion with CXO Focus, a thought leadership series… https://t.co/nsXqcMa1CP",1,0
1176934563043561472,2019-09-25 19:00:40,"In 5 days, a revolutionary thought leadership series will launch. If you’re an IT Exec, you won’t want to miss CXO… https://t.co/qdwDAIiG8u",2,0
